Timestamp,HR,BR,Temp,Posture
52:02.4,60,17.3,33.9,-102
52:03.4,64,17.2,33.9,-102
52:04.4,66,17.4,33.9,-102
52:05.4,69,17.9,33.9,-102
52:06.4,68,18.2,33.9,-102
52:07.4,66,18.5,33.9,-102
52:08.4,63,18.2,33.9,-102
52:09.4,59,18,33.9,-102
52:10.4,57,17.8,33.9,-103
52:11.4,56,17.8,33.9,-103
52:12.4,57,18,33.9,-103
52:13.4,57,18.1,33.9,-103
52:14.4,57,18.2,33.9,-103
52:15.4,58,18,33.9,-103
52:16.4,58,17.8,33.9,-103
52:17.4,58,17.7,33.9,-103
52:18.4,58,17.5,33.9,-103
52:19.4,59,17.3,33.9,-103
52:20.4,60,17.1,33.9,-103
52:21.4,60,16.9,33.9,-103
52:22.4,61,16.8,33.9,-103
52:23.4,62,16.8,33.9,-103
52:24.4,62,16.8,33.9,-103
52:25.4,61,16.8,33.9,-103
52:26.4,59,16.8,33.9,-104
52:27.4,58,16.9,33.9,-104
52:28.4,57,16.9,33.9,-104
52:29.4,57,17,33.9,-105
52:30.4,59,17.1,33.9,-105
52:31.4,60,17.2,33.9,-106
52:32.4,59,17.1,33.9,-106
52:33.4,59,17,33.9,-106
52:34.4,60,16.8,33.9,-106
52:35.4,60,16.7,33.9,-106
52:36.4,59,16.7,33.9,-107
52:37.4,60,16.8,33.9,-106
52:38.4,60,16.8,33.9,-106
52:39.4,59,17.1,33.9,-106
52:40.4,60,17.6,33.9,-105
52:41.4,60,18,33.9,-104
52:42.4,60,18.1,33.9,-104
52:43.4,61,18.2,33.9,-104
52:44.4,62,18.2,33.9,-104
52:45.4,62,18.2,33.9,-103
52:46.4,61,17.9,33.9,-104
52:47.4,61,17.5,33.9,-104
52:48.4,61,17.1,33.9,-104
52:49.4,61,16.8,33.9,-104
52:50.4,60,16.9,33.9,-104
52:51.4,62,17,33.9,-104
52:52.4,62,17.1,33.9,-102
52:53.4,62,17.2,33.9,-104
52:54.4,63,17.4,33.9,-102
52:55.4,63,17.5,33.9,-102
52:56.4,62,17.6,33.9,-103
52:57.4,63,17.6,33.9,-103
52:58.4,63,17.7,33.9,-103
52:59.4,63,17.7,33.9,-102
53:00.4,63,17.8,33.9,-104
53:01.4,65,17.9,33.9,-104
53:02.4,65,18,33.9,-102
53:03.4,64,18.1,33.9,-104
53:04.4,64,18.1,33.9,-102
53:05.4,63,18.1,33.9,-102
53:06.4,62,18.1,33.9,-102
53:07.4,63,17.9,33.9,-102
53:08.4,66,17.8,33.9,-102
53:09.4,65,17.7,33.9,-102
53:10.4,62,17.5,33.9,-102
53:11.4,62,17.1,33.9,-102
53:12.4,62,16.8,33.9,-102
53:13.4,61,16.5,33.9,-102
53:14.4,60,16.6,33.9,-102
53:15.4,62,16.6,33.9,-101
53:16.4,62,16.7,33.9,-100
53:17.4,61,16.7,33.9,-100
53:18.4,62,16.7,33.9,-100
53:19.4,64,16.8,33.9,-100
53:20.4,64,16.8,33.9,-100
53:21.4,63,16.7,33.9,-100
53:22.4,62,16.7,33.9,-100
53:23.4,63,16.7,33.9,-100
53:24.4,62,16.7,33.9,-100
53:25.4,64,16.5,33.9,-100
53:26.4,68,16.3,33.9,-100
53:27.4,72,16.2,33.9,-100
53:28.4,74,16.3,33.9,-99
53:29.4,75,16.7,33.9,-100
53:30.4,75,16.9,33.9,-100
53:31.4,72,17.1,33.9,-101
53:32.4,68,17.1,33.9,-102
53:33.4,66,17.1,33.9,-102
53:34.4,66,17.1,33.9,-102
53:35.4,66,17.7,33.9,101
53:36.4,66,18.1,33.9,102
53:37.4,67,18.4,33.9,103
53:38.4,68,18.4,33.9,103
53:39.4,74,18.2,33.9,103
53:40.4,79,18,33.9,102
53:41.4,82,18,33.9,102
53:42.4,84,18.2,33.9,102
53:43.4,84,18.4,33.9,102
53:44.4,84,18.7,33.9,102
53:45.4,82,19,33.9,102
53:46.4,78,19.2,33.9,102
53:47.4,73,19.2,33.9,102
53:48.4,69,19.1,33.9,102
53:49.4,66,19.1,33.9,102
53:50.4,62,19,33.9,102
53:51.4,59,18.8,33.9,102
53:52.4,59,18.6,33.9,102
53:53.4,59,18.5,33.9,102
53:54.4,58,18.3,33.9,102
53:55.4,58,18,33.9,102
53:56.4,60,17.6,33.9,102
53:57.4,59,17.4,33.9,102
53:58.4,58,17.2,33.9,102
53:59.4,59,17.1,33.9,102
54:00.4,62,17,33.9,102
54:01.4,61,17,33.9,102
54:02.4,60,16.8,33.9,102
54:03.4,61,16.6,33.9,102
54:04.4,63,16.4,33.9,102
54:05.4,61,16.3,33.9,102
54:06.4,59,16.1,33.9,102
54:07.4,61,15.9,33.9,102
54:08.4,62,15.8,33.9,102
54:09.4,61,15.7,33.9,102
54:10.4,59,15.5,33.9,102
54:11.4,60,15.4,33.9,102
54:12.4,60,15.3,33.9,102
54:13.4,59,15.3,33.9,102
54:14.4,59,15.5,33.9,102
54:15.4,61,15.7,33.9,102
54:16.4,61,15.8,33.9,102
54:17.4,59,15.9,33.9,102
54:18.4,58,15.8,33.9,102
54:19.4,59,15.7,33.9,102
54:20.4,58,15.6,33.9,102
54:21.4,58,15.7,33.9,102
54:22.4,59,16,33.9,102
54:23.4,59,16.2,33.9,102
54:24.4,60,16.5,33.9,102
54:25.4,63,17,33.9,102
54:26.4,67,17.4,33.9,102
54:27.4,68,17.7,33.9,102
54:28.4,69,17.7,33.9,102
54:29.4,69,17.7,33.9,102
54:30.4,68,17.7,33.9,102
54:31.4,67,17.7,33.9,102
54:32.4,68,17.7,33.9,102
54:33.4,67,17.6,33.9,102
54:34.4,66,17.7,33.9,102
54:35.4,66,17.8,33.9,102
54:36.4,66,17.9,33.9,103
54:37.4,66,18.1,33.9,104
54:38.4,67,18.4,33.9,104
54:39.4,68,18.7,33.9,105
54:40.4,68,18.9,33.9,105
54:41.4,69,18.8,33.9,105
54:42.4,71,18.7,33.9,105
54:43.4,71,18.9,33.9,105
54:44.4,72,19.2,33.9,105
54:45.4,71,19.5,33.9,105
54:46.4,69,19.8,33.9,105
54:47.4,68,19.6,33.9,105
54:48.4,67,19.5,33.9,105
54:49.4,66,19.4,33.9,105
54:50.4,65,19.4,33.9,105
54:51.4,66,19.4,33.9,105
54:52.4,66,19.3,33.9,105
54:53.4,66,19.3,33.9,105
54:54.4,67,19.2,33.9,105
54:55.4,67,19.1,33.9,105
54:56.4,65,19,33.9,105
54:57.4,64,18.7,33.9,105
54:58.4,64,18.5,33.9,105
54:59.4,62,18.3,33.9,105
55:00.4,61,18.1,33.9,105
55:01.4,60,17.8,33.9,105
55:02.4,62,17.7,33.9,105
55:03.4,62,17.5,33.9,105
55:04.4,63,17.5,33.9,105
55:05.4,64,17.4,33.9,105
55:06.4,63,17.4,33.9,105
55:07.4,62,17.3,33.9,105
55:08.4,63,17.2,33.9,104
55:09.4,64,17.2,33.9,104
55:10.4,65,17.3,33.9,104
55:11.4,66,17.5,33.9,104
55:12.4,68,17.8,33.9,103
55:13.4,66,17.9,33.9,103
55:14.4,64,17.8,33.9,103
55:15.4,64,17.7,33.9,103
55:16.4,63,17.7,33.9,103
55:17.4,63,18.1,33.9,104
55:18.4,64,18.5,33.9,104
55:19.4,65,18.7,33.9,104
55:20.4,65,18.8,33.9,102
55:21.4,67,18.6,33.9,102
55:22.4,69,18.5,33.9,101
55:23.4,71,18.4,33.9,101
55:24.4,71,18.4,33.9,102
55:25.4,72,18.4,33.9,102
55:26.4,70,18.4,33.9,102
55:27.4,65,18.5,33.9,102
55:28.4,62,18.5,33.9,102
55:29.4,60,18.5,33.9,102
55:30.4,59,18.5,33.9,103
55:31.4,59,18.5,33.9,104
55:32.4,60,18.5,33.9,104
55:33.4,60,18.5,33.9,104
55:34.4,61,18,33.9,104
55:35.4,62,17.5,33.9,103
55:36.4,62,17.2,33.9,103
55:37.4,62,17.2,33.9,103
55:38.4,64,17.4,33.9,104
55:39.4,65,17.6,33.9,103
55:40.4,64,17.7,33.9,103
55:41.4,63,17.3,33.9,103
55:42.4,64,17,33.9,103
55:43.4,64,16.7,33.9,103
55:44.4,62,16.5,33.9,103
55:45.4,61,16.2,33.9,102
55:46.4,62,15.9,33.9,102
55:47.4,62,15.7,33.9,102
55:48.4,62,15.8,33.9,102
55:49.4,63,16.1,33.9,102
55:50.4,66,16.4,33.9,102
55:51.4,66,16.7,33.9,102
55:52.4,64,16.6,33.9,102
55:53.4,63,16.4,33.9,102
55:54.4,63,16.3,33.9,102
55:55.4,62,16.2,33.9,102
55:56.4,60,16.2,33.9,102
55:57.4,60,16.2,33.9,102
55:58.4,60,16.2,33.9,102
55:59.4,61,16.3,33.9,102
56:00.4,62,16.3,33.9,102
56:01.4,63,16.4,33.9,102
56:02.4,64,16.4,33.9,101
56:03.4,64,16.4,33.9,101
56:04.4,65,16.3,33.9,102
56:05.4,66,16.3,33.9,102
56:06.4,66,16.2,33.9,102
56:07.4,64,16.4,33.9,102
56:08.4,64,16.5,33.9,102
56:09.4,64,16.7,33.9,102
56:10.4,62,16.8,33.9,101
56:11.4,61,16.6,33.9,102
56:12.4,63,16.5,33.9,101
56:13.4,62,16.4,33.9,101
56:14.4,61,16.7,33.9,102
56:15.4,62,16.9,33.9,102
56:16.4,63,17.1,33.9,102
56:17.4,63,17.2,33.9,102
56:18.4,64,17.2,33.9,102
56:19.4,64,17.2,33.9,102
56:20.4,63,17.3,33.9,102
56:21.4,63,17.2,33.9,103
56:22.4,64,17.2,33.9,103
56:23.4,65,17.1,33.9,104
56:24.4,64,17.1,33.9,104
56:25.4,64,17.1,33.9,105
56:26.4,63,17.1,33.9,105
56:27.4,61,17.2,33.9,104
56:28.4,60,17.3,33.9,105
56:29.4,62,17.4,33.9,105
56:30.4,62,17.4,33.9,104
56:31.4,62,17.5,33.9,104
56:32.4,64,17.6,34,104
56:33.4,67,17.7,34,104
56:34.4,67,17.8,34,104
56:35.4,66,17.6,34,104
56:36.4,66,17.4,34,105
56:37.4,65,17.5,34,105
56:38.4,67,17.8,34,105
56:39.4,69,18,34,105
56:40.4,70,18.2,34,105
56:41.4,70,18.2,34,105
56:42.4,71,18,34,105
56:43.4,71,17.9,34,105
56:44.4,70,18,34,105
56:45.4,70,18.2,34,105
56:46.4,69,18.3,34,104
56:47.4,71,18.7,34,104
56:48.4,74,18.9,34,-103
56:49.4,77,19.2,34,-103
56:50.4,80,19.4,34,-103
56:51.4,82,19.5,34,-103
56:52.4,82,19.5,34,-104
56:53.4,81,19.5,34,-104
56:54.4,77,19.4,34,-103
56:55.4,74,19.4,34,-101
56:56.4,72,19.3,34,-101
56:57.4,72,19.1,34,-101
56:58.4,73,19,34,-102
56:59.4,73,18.9,34,-102
57:00.4,73,18.8,34,-102
57:01.4,74,18.8,34,-102
57:02.4,73,18.7,34,-102
57:03.4,71,18.7,34,-102
57:04.4,68,18.6,34,-102
57:05.4,65,18.6,34,-101
57:06.4,63,18.6,34,-102
57:07.4,63,18.6,34,-102
57:08.4,62,18.6,34,-102
57:09.4,62,18.3,34,-101
57:10.4,64,18.2,34,-101
57:11.4,64,18.1,34,-102
57:12.4,64,18.1,34,-102
57:13.4,63,18.1,34,-102
57:14.4,61,18.1,34,-102
57:15.4,60,18.2,34,-102
57:16.4,60,18.3,34,-102
57:17.4,60,18.3,34,-102
57:18.4,60,18.5,34,-102
57:19.4,62,18.7,34,-102
57:20.4,62,18.8,34,-102
57:21.4,62,18.7,34,-102
57:22.4,63,18.5,34,-102
57:23.4,65,18.4,34,-102
57:24.4,64,18.3,34,-102
57:25.4,63,18,34,-102
57:26.4,63,17.8,34,-102
57:27.4,63,17.6,34,-101
57:28.4,63,17.7,34,-102
57:29.4,64,17.7,34,-102
57:30.4,65,17.8,34,-101
57:31.4,65,17.8,34,-101
57:32.4,65,17.9,34,-101
57:33.4,66,17.9,34,-102
57:34.4,66,18.1,34,-102
57:35.4,66,18.3,34,-102
57:36.4,65,18.5,34,-102
57:37.4,64,18.7,34,-102
57:38.4,63,18.8,34,-102
57:39.4,63,18.8,34,-101
57:40.4,62,18.9,34,-101
57:41.4,62,19.1,34,-101
57:42.4,63,19.3,34,-100
57:43.4,63,19.4,34,-100
57:44.4,63,19.2,34,-100
57:45.4,63,19.1,34,-100
57:46.4,64,19,34,-100
57:47.4,65,19.3,34,-100
57:48.4,67,19.6,34,-100
57:49.4,66,19.9,34,-100
57:50.4,64,20.3,34,-100
57:51.4,65,20.6,34,-100
57:52.4,64,20.6,34,-100
57:53.4,63,20.4,34,-100
57:54.4,63,20.3,34,-100
57:55.4,63,20.5,34,-101
57:56.4,64,20.9,34,-101
57:57.4,64,21.2,34,-101
57:58.4,65,21.7,34,-101
57:59.4,65,22,34,-101
58:00.4,65,22.2,34,-101
58:01.4,65,22.3,34,-101
58:02.4,65,22.3,34,-101
58:03.4,64,22.2,34,-101
58:04.4,64,22.1,34,-101
58:05.4,64,22,34,-101
58:06.4,62,21.8,34,-101
58:07.4,62,21.6,34,-101
58:08.4,62,21.5,34,-101
58:09.4,63,21.5,34,-101
58:10.4,64,21.5,34,-100
58:11.4,64,21.5,34,-100
58:12.4,65,21.6,34,-100
58:13.4,66,21.6,34,-100
58:14.4,66,21.6,34,-100
58:15.4,66,21.6,34,-100
58:16.4,65,21.6,34,-100
58:17.4,64,21.5,34,-100
58:18.4,63,21.4,34,-100
58:19.4,62,21.4,34,-100
58:20.4,61,21.4,34,-100
58:21.4,62,21.4,34,-100
58:22.4,63,21.5,34,-100
58:23.4,62,21.2,34,-100
58:24.4,63,20.8,34,-100
58:25.4,62,20.5,34,-100
58:26.4,62,20.2,34,-100
58:27.4,63,20,34,-100
58:28.4,63,19.9,34,-100
58:29.4,62,19.9,34,-100
58:30.4,63,20,34,-100
58:31.4,63,20.2,34,-100
58:32.4,62,20.1,34.1,-100
58:33.4,63,19.9,34.1,-100
58:34.4,63,19.7,34.1,-100
58:35.4,63,19.5,34.1,-100
58:36.4,63,19.5,34.1,-100
58:37.4,63,19.5,34.1,-100
58:38.4,63,19.6,34.1,-100
58:39.4,63,19.9,34.1,-100
58:40.4,62,20.2,34.1,-100
58:41.4,62,20.2,34.1,-100
58:42.4,63,20.1,34.1,-100
58:43.4,64,20,34.1,-100
58:44.4,64,20,34.1,-100
58:45.4,64,20.1,34.1,-100
58:46.4,64,20.2,34.1,-100
58:47.4,65,20.3,34.1,-100
58:48.4,65,19.9,34.1,-100
58:49.4,66,19.5,34.1,-100
58:50.4,65,19.2,34.1,-100
58:51.4,64,18.8,34.1,-100
58:52.4,63,18.4,34.1,-100
58:53.4,64,18,34.1,-100
58:54.4,63,17.7,34.1,-100
58:55.4,63,17.6,34.1,-100
58:56.4,64,17.6,34.1,-100
58:57.4,63,17.6,34.1,-100
58:58.4,63,17.6,34.1,-100
58:59.4,64,17.6,34.1,-100
59:00.4,64,17.7,34.1,-100
59:01.4,65,18.3,34.1,-100
59:02.4,66,18.7,34.1,-100
59:03.4,65,19.1,34.1,-100
59:04.4,65,19.3,34.1,-100
59:05.4,64,19.2,34.1,-100
59:06.4,64,19.2,34.1,-100
59:07.4,63,19.1,34.1,-100
59:08.4,62,18.9,34.1,-100
59:09.4,63,18.7,34.1,-100
59:10.4,62,18.6,34.1,-100
59:11.4,63,18.6,34.1,-100
59:12.4,64,18.6,34.1,-100
59:13.4,64,18.6,34.1,-100
59:14.4,64,18.5,34.1,-100
59:15.4,65,18.4,34.1,-100
59:16.4,64,18.3,34.1,-100
59:17.4,64,18.2,34.1,-100
59:18.4,64,18,34.1,-100
59:19.4,64,17.8,34.1,-100
59:20.4,63,17.6,34.1,-100
59:21.4,63,17.9,34.1,-100
59:22.4,64,18.1,34.1,-100
59:23.4,63,18.2,34.1,-100
59:24.4,62,18.2,34.1,-100
59:25.4,62,18.1,34.1,-100
59:26.4,62,18,34.1,-100
59:27.4,63,17.9,34.1,-100
59:28.4,63,17.9,34.1,-100
59:29.4,65,17.8,34.1,-100
59:30.4,64,17.7,34.1,-100
59:31.4,62,18,34.1,-100
59:32.4,63,18.1,34.1,-100
59:33.4,62,18.3,34.1,-100
59:34.4,61,18.2,34.1,-100
59:35.4,61,18,34.1,-100
59:36.4,61,17.9,34.1,-100
59:37.4,61,18.3,34.1,-100
59:38.4,63,18.5,34.1,-100
59:39.4,64,18.8,34.1,-100
59:40.4,64,19.1,34.1,-100
59:41.4,66,19.3,34.1,-100
59:42.4,67,19.5,34.1,-100
59:43.4,67,20,34.1,-100
59:44.4,67,20.3,34.1,-100
59:45.4,63,20.7,34.1,-100
59:46.4,61,20.7,34.1,-100
59:47.4,61,20.4,34.1,-100
59:48.4,60,20.3,34.1,-100
59:49.4,60,20.1,34.1,-100
59:50.4,61,20,34.1,-100
59:51.4,62,19.8,34.1,-100
59:52.4,62,19.8,34.1,-100
59:53.4,63,19.9,34.1,-100
59:54.4,64,19.9,34.1,-100
59:55.4,63,20,34.1,-100
59:56.4,63,19.4,34.1,-100
59:57.4,63,19,34.1,-100
59:58.4,63,18.6,34.1,-100
59:59.4,62,18.5,34.1,-100
00:00.4,62,18.4,34.1,-100
00:01.4,62,18.4,34.1,-100
00:02.4,62,18.3,34.1,-100
00:03.4,63,18.3,34.1,-100
00:04.4,64,18.2,34.1,-100
00:05.4,64,18.2,34.1,-100
00:06.4,65,18.1,34.1,-100
00:07.4,66,18,34.1,-100
00:08.4,66,18,34.1,-100
00:09.4,65,18.1,34.1,-100
00:10.4,68,18.2,34.1,-100
00:11.4,70,18.2,34.1,-100
00:12.4,68,18.2,34.1,-100
00:13.4,65,18.2,34.1,-100
00:14.4,62,18.2,34.1,-100
00:15.4,59,18.3,34.1,-100
00:16.4,59,18.4,34.1,-100
00:17.4,59,18.6,34.1,-100
00:18.4,59,18.7,34.1,-100
00:19.4,60,18.5,34.1,-100
00:20.4,62,18.3,34.1,-100
00:21.4,63,18.1,34.1,-100
00:22.4,64,18.1,34.1,-100
00:23.4,64,18.3,34.1,-100
00:24.4,64,18.4,34.1,-100
00:25.4,63,18.4,34.1,-100
00:26.4,63,18.3,34.1,-100
00:27.4,62,18.3,34.1,-100
00:28.4,61,18.2,34.1,-100
00:29.4,61,18.4,34.1,-100
00:30.4,61,18.5,34.1,-100
00:31.4,61,18.6,34.1,-100
00:32.4,61,18.6,34.1,-100
00:33.4,61,18.6,34.1,-100
00:34.4,61,18.6,34.1,-100
00:35.4,61,18.5,34.1,-100
00:36.4,61,18.4,34.1,-100
00:37.4,62,18.3,34.1,-100
00:38.4,61,18.3,34.1,-100
00:39.4,62,18.4,34.1,-100
00:40.4,63,18.5,34.1,-100
00:41.4,63,18.6,34.1,-100
00:42.4,64,18.8,34.1,-100
00:43.4,65,18.9,34.1,-100
00:44.4,63,19,34.1,-100
00:45.4,63,18.9,34.1,-100
00:46.4,63,18.9,34.1,-100
00:47.4,62,18.8,34.1,-100
00:48.4,61,18.6,34.1,-100
00:49.4,62,18.3,34.1,-100
00:50.4,63,18.1,34.1,-100
00:51.4,64,17.9,34.1,-100
00:52.4,64,17.7,34.1,-100
00:53.4,64,17.5,34.1,-100
00:54.4,63,17.4,34.1,-100
00:55.4,62,17.4,34.1,-100
00:56.4,62,17.4,34.1,-100
00:57.4,62,17.4,34.1,-100
00:58.4,62,17.4,34.1,-100
00:59.4,62,17.4,34.1,-100
01:00.4,63,17.4,34.1,-100
01:01.4,63,17.4,34.1,-100
01:02.4,63,17.6,34.1,-100
01:03.4,64,17.8,34.1,-100
01:04.4,64,17.9,34.1,-100
01:05.4,64,18.2,34.1,-100
01:06.4,65,18.4,34.1,-100
01:07.4,65,18.6,34.1,-100
01:08.4,65,18.7,34.1,-100
01:09.4,66,18.7,34.1,-100
01:10.4,66,18.7,34.1,-100
01:11.4,65,18.7,34.1,-100
01:12.4,65,18.7,34.1,-100
01:13.4,64,18.7,34.1,-100
01:14.4,63,18.7,34.1,-100
01:15.4,62,18.6,34.1,-100
01:16.4,64,18.4,34.1,-100
01:17.4,64,18.3,34.1,-100
01:18.4,63,18.2,34.1,-100
01:19.4,64,18,34.1,-100
01:20.4,64,17.9,34.1,-100
01:21.4,64,17.9,34.1,-100
01:22.4,64,17.9,34.1,-100
01:23.4,64,17.9,34.1,-100
01:24.4,64,17.9,34.1,-100
01:25.4,64,18.1,34.1,-100
01:26.4,64,18.3,34.1,-100
01:27.4,64,18.7,34.1,-100
01:28.4,63,19.3,34.1,-100
01:29.4,63,19.9,34.1,-100
01:30.4,64,20.5,34.1,-100
01:31.4,65,21,34.1,-100
01:32.4,65,21.4,34.2,-100
01:33.4,67,21.5,34.2,-100
01:34.4,69,21.6,34.2,-100
01:35.4,69,21.7,34.2,-100
01:36.4,67,21.5,34.2,-100
01:37.4,65,21.4,34.2,-100
01:38.4,61,21.3,34.2,-100
01:39.4,59,21.1,34.2,-100
01:40.4,58,20.9,34.2,-100
01:41.4,57,20.7,34.2,-100
01:42.4,58,20.5,34.2,-100
01:43.4,59,20.4,34.2,-100
01:44.4,60,20.2,34.2,-100
01:45.4,62,20,34.2,-100
01:46.4,65,19.8,34.2,-100
01:47.4,66,19.7,34.2,-100
01:48.4,67,19.4,34.2,-100
01:49.4,66,19.1,34.2,-100
01:50.4,65,18.9,34.2,-100
01:51.4,63,18.7,34.2,-100
01:52.4,60,18.3,34.2,-100
01:53.4,60,18.1,34.2,-100
01:54.4,59,17.8,34.2,-100
01:55.4,57,17.7,34.2,-100
01:56.4,57,17.4,34.2,-100
01:57.4,59,17.1,34.2,-100
01:58.4,59,17,34.2,-100
01:59.4,60,17,34.2,-100
02:00.4,61,17.1,34.2,-100
02:01.4,62,17.3,34.2,-100
02:02.4,62,17.4,34.2,-100
02:03.4,62,17.1,34.2,-100
02:04.4,63,16.9,34.2,-100
02:05.4,64,16.7,34.2,-100
02:06.4,62,16.6,34.2,-100
02:07.4,60,16.5,34.2,-100
02:08.4,59,16.5,34.2,-100
02:09.4,57,16.6,34.2,-100
02:10.4,57,16.9,34.2,-100
02:11.4,58,17.1,34.2,-100
02:12.4,58,17.3,34.2,-100
02:13.4,59,17.4,34.2,-100
02:14.4,61,17.4,34.2,-100
02:15.4,61,17.4,34.2,-100
02:16.4,62,17.5,34.2,-100
02:17.4,63,17.6,34.2,-100
02:18.4,63,17.7,34.2,-100
02:19.4,61,17.8,34.2,-100
02:20.4,61,17.6,34.2,-100
02:21.4,62,17.4,34.2,-100
02:22.4,62,17.3,34.2,-100
02:23.4,61,17.2,34.2,-100
02:24.4,60,16.7,34.2,-100
02:25.4,61,16.4,34.2,-100
02:26.4,62,16,34.2,-100
02:27.4,62,16,34.2,-100
02:28.4,63,16.3,34.2,-100
02:29.4,64,16.4,34.2,-100
02:30.4,64,16.6,34.2,-100
02:31.4,65,16.8,34.2,-100
02:32.4,66,17,34.3,-100
02:33.4,65,17.1,34.3,-100
02:34.4,64,17.2,34.3,-100
02:35.4,63,17.2,34.3,-100
02:36.4,62,17.2,34.3,-100
02:37.4,59,17.3,34.3,-100
02:38.4,58,17.5,34.3,-100
02:39.4,58,17.7,34.3,-100
02:40.4,58,17.9,34.3,-100
02:41.4,59,18.1,34.3,-100
02:42.4,61,18.3,34.3,-100
02:43.4,62,18.4,34.3,-100
02:44.4,62,18.4,34.3,-100
02:45.4,63,18.5,34.3,-100
02:46.4,62,18.5,34.3,-100
02:47.4,62,18.5,34.3,-100
02:48.4,61,18.4,34.3,-100
02:49.4,61,18.4,34.3,-100
02:50.4,60,18.4,34.3,-100
02:51.4,61,18.3,34.3,-100
02:52.4,62,18.3,34.3,-100
02:53.4,62,18.3,34.3,-100
02:54.4,62,18.1,34.3,-100
02:55.4,64,18,34.3,-100
02:56.4,63,17.9,34.3,-100
02:57.4,62,17.9,34.3,-100
02:58.4,61,17.9,34.3,-100
02:59.4,61,17.8,34.3,-100
03:00.4,59,17.8,34.3,-100
03:01.4,58,17.6,34.3,-100
03:02.4,59,17.3,34.3,-100
03:03.4,59,17.2,34.3,-100
03:04.4,58,17.1,34.3,-100
03:05.4,60,17.2,34.3,-100
03:06.4,62,17.2,34.3,-100
03:07.4,62,17.2,34.3,-100
03:08.4,62,17.1,34.3,-100
03:09.4,62,17,34.3,-100
03:10.4,62,16.9,34.3,-100
03:11.4,60,16.9,34.3,-100
03:12.4,59,16.9,34.3,-100
03:13.4,61,16.9,34.3,-100
03:14.4,61,16.8,34.3,-100
03:15.4,61,17,34.3,-100
03:16.4,64,17.1,34.3,-100
03:17.4,65,17.2,34.3,-100
03:18.4,64,17.7,34.3,-100
03:19.4,63,18.2,34.3,-100
03:20.4,62,18.6,34.3,-100
03:21.4,60,18.6,34.3,-100
03:22.4,60,18.3,34.3,-100
03:23.4,60,18.1,34.3,-100
03:24.4,61,18.2,34.3,-100
03:25.4,63,18.5,34.3,-100
03:26.4,65,18.7,34.3,-100
03:27.4,65,18.9,34.3,-100
03:28.4,66,18.8,34.3,-100
03:29.4,66,18.7,34.3,-100
03:30.4,64,18.6,34.3,-100
03:31.4,62,18.5,34.3,-100
03:32.4,61,18.4,34.2,-100
03:33.4,60,18.4,34.2,-99
03:34.4,60,18.3,34.2,-100
03:35.4,61,18.2,34.2,-100
03:36.4,62,18.1,34.2,-100
03:37.4,62,18.3,34.2,-100
03:38.4,62,18.5,34.2,-100
03:39.4,64,18.8,34.2,-100
03:40.4,64,19,34.2,-100
03:41.4,64,18.8,34.2,-100
03:42.4,64,18.6,34.2,-100
03:43.4,63,18.5,34.2,-100
03:44.4,62,18.3,34.2,-100
03:45.4,62,18.2,34.2,-100
03:46.4,63,18,34.2,-100
03:47.4,63,18,34.2,-100
03:48.4,63,18.1,34.2,-100
03:49.4,63,18.1,34.2,-100
03:50.4,62,18.1,34.2,-99
03:51.4,61,17.9,34.2,-100
03:52.4,62,17.7,34.2,-100
03:53.4,63,17.5,34.2,-100
03:54.4,62,17.4,34.2,-100
03:55.4,61,17.4,34.2,-100
03:56.4,60,17.3,34.2,-100
03:57.4,59,17.3,34.2,-100
03:58.4,58,17.3,34.2,-100
03:59.4,59,17.3,34.2,-100
04:00.4,60,17.3,34.2,-100
04:01.4,60,17.3,34.2,-100
04:02.4,61,17.3,34.2,-100
04:03.4,63,17.3,34.2,-100
04:04.4,64,17.3,34.2,-99
04:05.4,64,17.2,34.2,-100
04:06.4,65,17.1,34.2,-100
04:07.4,64,17.1,34.2,-100
04:08.4,64,17.2,34.2,-100
04:09.4,65,17.4,34.2,-100
04:10.4,65,17.6,34.2,-99
04:11.4,63,17.7,34.2,-100
04:12.4,61,17.9,34.2,-100
04:13.4,59,17.9,34.2,-99
04:14.4,58,18,34.2,-99
04:15.4,58,18.3,34.2,-100
04:16.4,59,18.5,34.2,-99
04:17.4,60,18.7,34.2,-99
04:18.4,63,18.9,34.2,-100
04:19.4,67,19,34.2,-101
04:20.4,72,18.8,34.2,-101
04:21.4,77,18.7,34.2,-102
04:22.4,80,18.6,34.2,-102
04:23.4,79,18.5,34.2,-102
04:24.4,76,18.4,34.2,-102
04:25.4,73,18.3,34.2,-102
04:26.4,69,18.3,34.2,-102
04:27.4,66,18.3,34.2,-102
04:28.4,63,18,34.2,-102
04:29.4,61,17.9,34.2,-102
04:30.4,60,17.7,34.2,-101
04:31.4,60,17.8,34.2,-102
04:32.4,60,17.8,34.2,-102
04:33.4,60,17.9,34.2,-101
04:34.4,60,18.1,34.2,-101
04:35.4,60,18.2,34.2,-101
04:36.4,59,18.4,34.2,-101
04:37.4,57,18.7,34.2,-101
04:38.4,57,19,34.2,-101
04:39.4,56,19.3,34.2,-101
04:40.4,55,19.2,34.2,-101
04:41.4,56,18.9,34.2,-101
04:42.4,58,18.7,34.2,-101
04:43.4,58,18.7,34.2,-101
04:44.4,61,18.9,34.2,-101
04:45.4,64,19,34.2,-101
04:46.4,63,19.3,34.2,-101
